Count,Name,Edition,Foil,Collector Number
1,Emergent Ultimatum,piko,foil,185s
1,"Alesha, Who Smiles at Death",c20,,143
1,Arcane Signet,c20,,237
1,Artifact Mutation,c20,,203
1,Bonder's Ornament,c20,,67
1,"Cazur, Ruthless Stalker",c20,foil,5
1,"Chandra, Flamecaller",c20,,145
1,Chaos Warp,c20,,146
1,Charmbreaker Devils,c20,,147
1,Chemister's Insight,c20,,108
1,Cinder Glade,c20,,263
1,Comet Storm,c20,,148
1,Commander's Sphere,c20,,240
1,Command Tower,c20,,264
1,Commune with Lava,c20,,149
1,Crackling Drake,c20,,206
1,Crop Rotation,c20,,169
1,Curious Herd,c20,,59
1,Decoy Gambit,c20,,32
1,Deflecting Swat,c20,,50
1,Desolate Lighthouse,c20,,269
1,Disciple of Bolas,c20,,132
1,Djinn Illuminatus,c20,,210
1,Dualcaster Mage,c20,,150
1,Eon Frolicker,c20,,33
1,"Etali, Primal Storm",c20,,151
1,Evolution Charm,c20,,171
1,Exotic Orchard,c20,,273
1,Frantic Search,c20,,111
1,Frontier Bivouac,c20,,275
1,Glademuse,c20,,60
1,Goblin Dark-Dwellers,c20,,153
1,Growth Spiral,c20,,216
1,Gruul Turf,c20,,279
1,"Haldan, Avid Arcanist",c20,foil,2
1,Halimar Depths,c20,,280
1,Harrow,c20,,174
1,Hunter's Insight,c20,,178
1,Hunting Pack,c20,,179
1,"Isperia, Supreme Judge",c20,,217
1,Izzet Boilerworks,c20,,283
1,"Jace, Architect of Thought",c20,,114
1,"Kalamax, the Stormsire",c20,foil,9
1,"Karametra, God of Harvests",c20,,218
1,"Kelsien, the Plague",c20,,11
1,Kessig Wolf Run,c20,,284
1,Lavabrink Floodgates,c20,,53
1,Lightning Greaves,c20,,245
1,Lightning Rift,c20,,155
1,Lunar Mystic,c20,,115
1,Magus of the Wheel,c20,,156
1,"Melek, Izzet Paragon",c20,,220
1,Mossfire Valley,c20,,290
1,Mosswort Bridge,c20,,291
1,Murmuring Mystic,c20,,118
1,Myriad Landscape,c20,,292
1,Nascent Metamorph,c20,,36
1,Natural Connection,c20,,184
1,Niblis of Frost,c20,,120
1,"Niv-Mizzet, the Firemind",c20,,225
1,"Oran-Rief, the Vastwood",c20,,296
1,"Pako, Arcane Retriever",c20,foil,13
1,Predatory Impetus,c20,,62
1,Prophetic Bolt,c20,,227
1,Psychic Impetus,c20,,37
1,"Rashmi, Eternities Crafter",c20,,229
1,Ravenous Gigantotherium,c20,,63
1,Rupture Spire,c20,,304
1,Scavenger Grounds,c20,,306
1,Shiny Impetus,c20,,55
1,Silent Arbiter,c20,,250
1,Simic Growth Chamber,c20,,311
1,Slice in Twain,c20,,190
1,Solemn Simulacrum,c20,,253
1,Sol Ring,c20,,252
1,Starstorm,c20,,160
1,Strength of the Tajuru,c20,,192
1,Surreal Memoir,c20,,161
1,Swarm Intelligence,c20,,124
1,"Talrand, Sky Summoner",c20,,125
1,Temur Charm,c20,,230
1,The Locust God,c20,,219
1,Tribute to the Wild,c20,,193
1,Twinning Staff,c20,,70
1,"Ukkima, Stalking Shadow",c20,foil,17
1,Villainous Wealth,c20,,233
1,Vorapede,c20,,195
1,Whiplash Trap,c20,,127
1,Wilderness Reclamation,c20,,196
1,"Wort, the Raidmother",c20,,234
1,"Wydwen, the Biting Gale",c20,,235
1,"Xyris, the Writhing Storm",c20,foil,18
1,Yavimaya Coast,c20,,322
1,"Zaxara, the Exemplary",c20,foil,20
1,Zulaport Cutthroat,c20,,142
1,Cathartic Reunion,ss3,,2
1,"Chandra, Torch of Defiance",ss3,,1
1,Fiery Confluence,ss3,,3
1,Past in Flames,ss3,,4
1,Pyroblast,ss3,,5
1,Pyromancer Ascension,ss3,,6
1,Pyromancer Ascension,ss3,foil,6
1,Rite of Flame,ss3,,7
1,Young Pyromancer,ss3,,8
1,Reliquary Tower,plg20,foil,1
1,"Gyruda, Doom of Depths",piko,,221p
1,"Keruga, the Macrosage",piko,,225p
1,Alpine Watchdog,m21,,2
1,Angelic Ascension,m21,,3
3,Aven Gagglemaster,m21,,5
1,Baneslayer Angel,m21,,6
1,Basri's Acolyte,m21,,8
2,Basri's Solidarity,m21,,10
3,Celestial Enforcer,m21,,11
2,Concordia Pegasus,m21,,12
4,Daybreak Charger,m21,,14
1,Defiant Strike,m21,,15
2,Dub,m21,,16
2,Faith's Fetters,m21,,17
3,Falconer Adept,m21,,18
1,Feat of Resistance,m21,,19
2,Gale Swooper,m21,,20
1,Glorious Anthem,m21,,21
1,Idol of Endurance,m21,,23
2,Legion's Judgment,m21,,24
4,Makeshift Battalion,m21,,26
1,Rambunctious Mutt,m21,,30
1,Seasoned Hallowblade,m21,,34
1,Secure the Scene,m21,,35
1,Selfless Savior,m21,,36
2,Siege Striker,m21,,37
2,Staunch Shieldmate,m21,,39
2,Swift Response,m21,,40
1,Tempered Veteran,m21,,41
3,Valorous Steed,m21,,42
3,Warded Battlements,m21,,44
1,"Barrin, Tolarian Archmage",m21,,45
7,Capture Sphere,m21,,47
1,Discontinuity,m21,,48
2,Frantic Inventory,m21,,50
3,Frost Breath,m21,,51
1,Jeskai Elder,m21,,53
3,Keen Glidemaster,m21,,54
2,Library Larcenist,m21,,55
5,Lofty Denial,m21,,56
5,Mistral Singer,m21,,58
3,Opt,m21,,59
4,Rain of Revelation,m21,,61
1,Read the Tides,m21,,62
1,Rewind,m21,,63
4,Roaming Ghostlight,m21,,65
2,Rookie Mistake,m21,,66
1,Rousing Read,m21,,67
1,Shipwreck Dowser,m21,,71
1,Sublime Epiphany,m21,,74
1,"Teferi, Master of Time",m21,,75
2,Teferi's Ageless Insight,m21,,76
2,Teferi's Protege,m21,,77
4,Teferi's Tutelage,m21,,78
3,Tide Skimmer,m21,,79
3,Tolarian Kraken,m21,,80
5,Tome Anima,m21,,81
3,Unsubstantiate,m21,,82
2,Vodalian Arcanist,m21,,83
5,Wall of Runes,m21,,85
4,Alchemist's Gift,m21,,87
2,Archfiend's Vessel,m21,,88
1,Caged Zombie,m21,,91
2,Carrion Grub,m21,,92
7,Crypt Lurker,m21,,93
1,Deathbloom Thallid,m21,,94
6,Eliminate,m21,,97
5,Fetid Imp,m21,,98
4,Finishing Blow,m21,,99
4,Gloom Sower,m21,,100
6,Goremand,m21,,101
1,Grasp of Darkness,m21,,102
1,Kitesail Freebooter,m21,,107
4,Liliana's Devotee,m21,,109
2,Malefic Scythe,m21,,112
1,Masked Blackguard,m21,,113
1,Massacre Wurm,m21,,114
1,Mind Rot,m21,,115
1,Pestilent Haze,m21,,118
3,Rise Again,m21,,119
5,Sanguine Indulgence,m21,,121
2,Silversmote Ghoul,m21,,122
1,Thieves' Guild Enforcer,m21,,125
6,Village Rites,m21,,126
1,"Vito, Thorn of the Dusk Rose",m21,foil,127
3,Witch's Cauldron,m21,,129
1,Chandra's Magmutt,m21,,137
2,Chandra's Pyreling,m21,,138
1,Destructive Tampering,m21,,141
1,Double Vision,m21,,142
1,Fiery Emancipation,m21,,143
1,Furious Rise,m21,,144
1,"Gadrak, the Crown-Scourge",m21,,146
1,Goblin Arsonist,m21,,147
1,Goblin Wizardry,m21,,148
1,Heartfire Immolator,m21,,150
2,Hellkite Punisher,m21,,151
1,Kinetic Augur,m21,,154
2,Onakke Ogre,m21,,155
1,Pitchburn Devils,m21,,156
1,Sanctum of Shattered Heights,m21,,157
1,Scorching Dragonfire,m21,,158
3,Shock,m21,,159
1,Soul Sear,m21,,160
1,Spellgorger Weird,m21,,161
1,"Subira, Tulzidi Caravanner",m21,,162
3,Sure Strike,m21,,163
2,Terror of the Peaks,m21,,164
3,Thrill of Possibility,m21,,165
1,Traitorous Greed,m21,,166
1,Turn to Slag,m21,,168
2,Unleash Fury,m21,,170
1,Volcanic Salvo,m21,,172
1,Burlfist Oak,m21,,174
2,Canopy Stalker,m21,,175
1,Canopy Stalker,m21,foil,175
3,Drowsing Tyrannodon,m21,,178
1,Elder Gargaroth,m21,,179
1,Feline Sovereign,m21,,180
1,Fierce Empath,m21,,181
2,Fungal Rebirth,m21,,182
1,Gnarled Sage,m21,,187
3,Hunter's Edge,m21,,189
2,Invigorating Surge,m21,,190
4,Llanowar Visionary,m21,,193
5,Pridemalkin,m21,,196
2,Ranger's Guile,m21,,199
1,Return to Nature,m21,,200
1,Run Afoul,m21,,201
2,Sabertooth Mauler,m21,,202
1,Sanctum of Fruitful Harvest,m21,,203
3,Setessan Training,m21,,205
2,Skyway Sniper,m21,,206
2,Snarespinner,m21,,207
1,Snarespinner,m21,foil,207
1,Thrashing Brontodon,m21,,209
3,Titanic Growth,m21,,210
1,Track Down,m21,,211
3,Trufflesnout,m21,,212
1,Warden of the Woods,m21,,213
2,Wildwood Scourge,m21,,214
1,Conclave Mentor,m21,,216
1,Experimental Overload,m21,,218
1,Obsessive Stitcher,m21,,223
1,"Radha, Heart of Keld",m21,,224
1,Watcher of the Spheres,m21,,227
1,Chrome Replicator,m21,,229
1,Epitaph Golem,m21,,230
1,Forgotten Sentinel,m21,,231
1,Meteorite,m21,,233
1,Prismite,m21,,235
1,Silent Dart,m21,,237
2,Skyscanner,m21,,238
1,Radiant Fountain,m21,,248
1,Scoured Barrens,m21,,250
1,Temple of Triumph,m21,,256
1,Thornwood Falls,m21,,257
3,Tranquil Cove,m21,,258
9,Plains,m21,,260
8,Plains,m21,,261
8,Plains,m21,,262
22,Island,m21,,263
21,Island,m21,,264
23,Island,m21,,265
24,Swamp,m21,,266
25,Swamp,m21,,267
28,Swamp,m21,,268
15,Mountain,m21,,269
12,Mountain,m21,,270
13,Mountain,m21,,271
20,Forest,m21,,272
1,Forest,m21,foil,272
19,Forest,m21,,273
18,Forest,m21,,274
1,"Ugin, the Spirit Dragon",m21,,285
1,Garruk's Gorehorn,m21,,306
1,Island,m21,,310
1,Mountain,m21,,312
1,Blessed Sanctuary,jmp,,1
1,Release the Dogs,jmp,,4
2,Steel-Plume Marshal,jmp,,5
2,Archaeomender,jmp,,9
1,Bruvac the Grandiloquent,jmp,,10
1,"Inniaz, the Gale Force",jmp,,12
1,"Ormos, Archive Keeper",jmp,,13
1,Scholar of the Lost Trove,jmp,,14
1,"Kels, Fight Fixer",jmp,,15
6,Nocturnal Feeder,jmp,,16
2,Lightning Visionary,jmp,,22
1,Living Lightning,jmp,,23
1,"Sethron, Hurloon General",jmp,,25
1,Allosaurus Shepherd,jmp,,28
1,Branching Evolution,jmp,,29
1,Neyith of the Dire Hunt,jmp,,30
1,Lightning-Core Excavator,jmp,,32
3,Thriving Bluff,jmp,,33
7,Thriving Grove,jmp,,34
4,Thriving Heath,jmp,,35
8,Thriving Isle,jmp,,36
11,Thriving Moor,jmp,,37
2,Plains,jmp,,38
2,Plains,jmp,,44
1,Island,jmp,,47
3,Island,jmp,,48
1,Island,jmp,,49
1,Island,jmp,,50
2,Island,jmp,,53
3,Swamp,jmp,,54
3,Swamp,jmp,,56
1,Swamp,jmp,,57
1,Swamp,jmp,,58
2,Swamp,jmp,,60
1,Swamp,jmp,,61
2,Mountain,jmp,,62
1,Mountain,jmp,,66
1,Mountain,jmp,,69
1,Forest,jmp,,70
1,Forest,jmp,,72
1,Forest,jmp,,74
2,Forest,jmp,,76
2,Forest,jmp,,77
1,Aerial Assault,jmp,,80
1,Dauntless Onslaught,jmp,,99
2,Healer's Hawk,jmp,,107
1,Inspired Charge,jmp,,110
1,Inspiring Captain,jmp,,111
1,Knight of the Tusk,jmp,,114
1,Moment of Heroism,jmp,,124
1,Path to Exile,jmp,,127
2,Raise the Alarm,jmp,,129
2,Sky Tether,jmp,,133
1,Tandem Tactics,jmp,,135
1,Belltower Sphinx,jmp,,141
2,Cloudreader Sphinx,jmp,,143
2,Curiosity,jmp,,147
1,Erratic Visionary,jmp,,150
1,Exclude,jmp,,152
1,"Kira, Great Glass-Spinner",jmp,,154
1,Leave in the Dust,jmp,,156
2,Mystic Archaeologist,jmp,,158
2,Oneirophage,jmp,,162
1,Peel from Reality,jmp,,163
1,Prescient Chimera,jmp,,164
2,Read the Runes,jmp,,167
1,Reckless Scholar,jmp,,168
2,Sage's Row Savant,jmp,,171
1,Selhoff Occultist,jmp,,174
1,Serendib Efreet,jmp,,175
1,Storm Sculptor,jmp,,179
1,Sweep Away,jmp,,180
2,Talrand's Invocation,jmp,,182
1,Thirst for Knowledge,jmp,,183
1,Thought Collapse,jmp,,184
1,Thought Scour,jmp,,185
1,Towering-Wave Mystic,jmp,,186
1,Vedalken Entrancer,jmp,,188
1,Wall of Lost Thoughts,jmp,,190
2,Warden of Evos Isle,jmp,,191
1,Windreader Sphinx,jmp,,194
1,Windstorm Drake,jmp,,195
1,Wizard's Retort,jmp,,198
2,Agonizing Syphon,jmp,,199
1,Black Market,jmp,,204
2,Bloodbond Vampire,jmp,,209
1,Bone Picker,jmp,,212
2,Cadaver Imp,jmp,,215
1,Child of Night,jmp,,218
3,Crow of Dark Tidings,jmp,,221
1,Douse in Gloom,jmp,,223
2,Drainpipe Vermin,jmp,,224
1,"Drana, Liberator of Malakir",jmp,,225
4,Dutiful Attendant,jmp,,226
1,Entomber Exarch,jmp,,227
1,Eternal Taskmaster,jmp,,228
1,Exquisite Blood,jmp,,231
1,Falkenrath Noble,jmp,,232
3,Funeral Rites,jmp,,235
1,Ghoulcaller Gisa,jmp,,236
3,Ghoulcaller's Accomplice,jmp,,237
2,Gifted Aetherborn,jmp,,239
1,"Gonti, Lord of Luxury",jmp,,240
1,Gristle Grinner,jmp,,242
1,Innocent Blood,jmp,,244
2,Last Gasp,jmp,,247
2,Launch Party,jmp,,248
1,Lawless Broker,jmp,,249
1,Macabre Waltz,jmp,,252
1,Mark of the Vampire,jmp,,254
1,Mausoleum Turnkey,jmp,,255
3,Miasmic Mummy,jmp,,256
3,Mire Triton,jmp,,257
1,Nightshade Stinger,jmp,,258
1,Oona's Blackguard,jmp,,261
1,Parasitic Implant,jmp,,262
1,Phyrexian Broodlings,jmp,,263
1,Phyrexian Debaser,jmp,,264
1,Phyrexian Gargantua,jmp,,265
1,Phyrexian Rager,jmp,,266
1,Phyrexian Reclamation,jmp,,267
1,Plagued Rusalka,jmp,,268
3,Reanimate,jmp,,270
1,Sangromancer,jmp,,272
1,Sanitarium Skeleton,jmp,,273
1,Sengir Vampire,jmp,,275
1,Shambling Goblin,jmp,,277
1,"Sheoldred, Whispering One",jmp,,278
1,Stab Wound,jmp,,281
2,Tithebearer Giant,jmp,,284
1,Vampire Neonate,jmp,,285
2,Bathe in Dragonfire,jmp,,293
1,Blindblast,jmp,,295
1,Bloodrage Brawler,jmp,,296
1,Borderland Minotaur,jmp,,301
2,Draconic Roar,jmp,,308
2,Dragon Fodder,jmp,,309
2,Dragon Hatchling,jmp,,310
2,Dragonspeaker Shaman,jmp,,312
1,Flurry of Horns,jmp,,321
1,Hungry Flames,jmp,,336
2,Lightning Shrieker,jmp,,345
1,Minotaur Skullcleaver,jmp,,349
1,Minotaur Sureshot,jmp,,350
1,Rageblood Shaman,jmp,,357
2,Rapacious Dragon,jmp,,358
1,Thermo-Alchemist,jmp,,365
2,Affectionate Indrik,jmp,,373
1,Aggressive Urge,jmp,,374
1,Ambassador Oak,jmp,,375
1,Arbor Armament,jmp,,376
1,Armorcraft Judge,jmp,,377
2,Brindle Shoat,jmp,,380
1,Craterhoof Behemoth,jmp,,385
6,Crushing Canopy,jmp,,386
2,Dawntreader Elk,jmp,,387
2,Dwynen's Elite,jmp,,389
1,Elvish Archdruid,jmp,,391
1,Enlarge,jmp,,392
1,Explore,jmp,,393
1,Feral Invocation,jmp,,396
1,Feral Prowler,jmp,,397
1,Fertilid,jmp,,398
1,Ghirapur Guide,jmp,,400
1,Initiate's Companion,jmp,,403
1,Ironshell Beetle,jmp,,405
2,Irresistible Prey,jmp,,406
1,Keeper of Fables,jmp,,407
1,Leaf Gilder,jmp,,408
1,Lurking Predators,jmp,,410
2,Momentous Fall,jmp,,411
2,Nature's Way,jmp,,412
1,Nessian Hornbeetle,jmp,,413
1,Penumbra Bobcat,jmp,,418
2,Presence of Gond,jmp,,420
1,Primordial Sage,jmp,,422
2,Ravenous Baloth,jmp,,424
2,Silhana Wayfinder,jmp,,430
2,Sylvan Brushstrider,jmp,,434
2,Time to Feed,jmp,,438
1,Ulvenwald Hydra,jmp,,439
1,Wall of Blossoms,jmp,,442
2,Wildheart Invoker,jmp,,444
1,Wren's Run Vanquisher,jmp,,447
1,Auger Spree,jmp,,449
1,Dinrova Horror,jmp,,450
1,Fusion Elemental,jmp,,451
1,Ironroot Warlord,jmp,,452
1,Lawmage's Binding,jmp,,453
1,Maelstrom Archangel,jmp,,454
1,Raging Regisaur,jmp,,455
1,Aether Spellbomb,jmp,,456
1,Alloy Myr,jmp,,457
1,Ancestral Statue,jmp,,458
1,Chamber Sentry,jmp,,461
1,Chromatic Sphere,jmp,,462
2,Dragonloft Idol,jmp,,463
1,Hedron Archive,jmp,,468
1,Juggernaut,jmp,,471
1,Meteor Golem,jmp,,474
1,Myr Sire,jmp,,475
1,Perilous Myr,jmp,,476
1,Prophetic Prism,jmp,,478
1,Rogue's Gloves,jmp,,479
2,Runed Servitor,jmp,,481
1,Skittering Surveyor,jmp,,486
2,Suspicious Bookcase,jmp,,487
1,Buried Ruin,jmp,,491
2,Phyrexian Tower,jmp,,493
1,Angel of the Dawn,2xm,foil,4
1,Crib Swap,2xm,,12
1,Fencing Ace,2xm,,15
1,Fortify,2xm,,17
1,Leonin Abunas,2xm,,21
1,Path to Exile,2xm,,25
2,Revoke Existence,2xm,,28
1,Sanctum Gargoyle,2xm,,29
1,Sanctum Spirit,2xm,,30
1,Strength of Arms,2xm,,33
1,Thraben Inspector,2xm,,35
1,Apprentice Wizard,2xm,,40
1,"Braids, Conjurer Adept",2xm,,43
1,Corridor Monitor,2xm,,46
1,Deepglow Skate,2xm,,48
1,Esperzoa,2xm,,49
1,Inkwell Leviathan,2xm,,55
1,Pongify,2xm,,62
1,Relic Runner,2xm,,63
1,Riddlesmith,2xm,,65
1,Serra Sphinx,2xm,,68
1,Sift,2xm,,69
1,Steel Sabotage,2xm,,70
1,Thought Reflection,2xm,,72
1,Vedalken Infuser,2xm,foil,74
1,Cast Down,2xm,,79
1,Costly Plunder,2xm,,80
1,Defiant Salvager,2xm,,83
1,Disciple of the Vault,2xm,,86
1,Divest,2xm,,87
1,Divest,2xm,foil,87
1,Executioner's Capsule,2xm,,92
1,Heartless Pillage,2xm,,96
1,Oubliette,2xm,foil,100
1,Silumgar Scavenger,2xm,foil,105
1,Vampire Hexmage,2xm,,112
1,Balduvian Rage,2xm,,115
1,Brimstone Volley,2xm,,120
1,Goblin Gaveleer,2xm,,126
1,Kazuul's Toll Collector,2xm,,133
1,Lightning Axe,2xm,foil,135
1,Orcish Vandal,2xm,foil,137
1,Rapacious Dragon,2xm,foil,140
1,Skinbrand Goblin,2xm,,144
2,Temur Battle Rage,2xm,,146
1,Weapon Surge,2xm,,150
1,Ancient Stirrings,2xm,,151
2,Crushing Vines,2xm,,162
1,Doubling Season,2xm,,164
1,Gelatinous Genesis,2xm,,169
1,Sylvan Might,2xm,,181
1,Whisperer of the Wilds,2xm,,187
1,Fulminator Mage,2xm,,196
1,Hidden Stockpile,2xm,,201
1,Merciless Eviction,2xm,,211
1,Swiftblade Vindicator,2xm,,221
1,"Vish Kal, Blood Arbiter",2xm,,226
1,Voice of Resurgence,2xm,,227
1,Accomplished Automaton,2xm,foil,230
1,Basalt Monolith,2xm,,232
1,Cathodion,2xm,,237
1,Conjurer's Closet,2xm,,243
1,Cranial Plating,2xm,,245
1,Darksteel Axe,2xm,,247
1,Expedition Map,2xm,,255
1,Flayer Husk,2xm,,256
1,Golem Artisan,2xm,,258
1,Ichor Wellspring,2xm,foil,261
1,Iron Bully,2xm,,262
2,Iron League Steed,2xm,,263
2,Mishra's Bauble,2xm,,274
1,Oblivion Stone,2xm,,279
1,Pentad Prism,2xm,,281
2,Pyrite Spellbomb,2xm,,283
1,Springleaf Drum,2xm,,291
1,Springleaf Drum,2xm,foil,291
1,Surge Node,2xm,,294
1,Throne of Geth,2xm,,301
1,Vulshok Gauntlets,2xm,,305
1,Buried Ruin,2xm,,312
1,Urza's Mine,2xm,,329
1,Urza's Power Plant,2xm,,330
1,Urza's Tower,2xm,,331
1,Chord of Calling,2xm,foil,384
2,Cliffhaven Sell-Sword,znr,,8
1,Disenchant,znr,,10
1,Emeria Captain,znr,foil,11
2,Expedition Healer,znr,,13
1,Fearless Fledgling,znr,,15
1,Felidar Retreat,znr,,16
1,Kabira Outrider,znr,foil,18
1,Luminarch Aspirant,znr,,24
2,Makindi Ox,znr,,25
1,Makindi Stampede // Makindi Mesas,znr,,26
1,Mesa Lynx,znr,,28
2,Nahiri's Binding,znr,,29
2,Pressure Point,znr,,33
1,Pressure Point,znr,foil,33
1,Prowling Felidar,znr,foil,34
3,Resolute Strike,znr,,35
1,Shepherd of Heroes,znr,foil,38
1,Tazeem Raptor,znr,,43
2,Anticognition,znr,,45
1,Beyeen Veil // Beyeen Coast,znr,,46
1,Bubble Snare,znr,foil,47
2,Chilling Trap,znr,,50
1,Concerted Defense,znr,,52
1,Deliberate,znr,,56
1,Expedition Diviner,znr,,57
3,Field Research,znr,,58
1,Field Research,znr,foil,58
3,Glacial Grasp,znr,,59
1,Into the Roil,znr,foil,62
1,Merfolk Falconer,znr,,69
2,Merfolk Windrobber,znr,,70
1,Roost of Drakes,znr,,74
1,Sea Gate Stormcaller,znr,,77
1,Seafloor Stalker,znr,,78
1,Shell Shield,znr,,79
2,Sure-Footed Infiltrator,znr,,83
1,Tazeem Roilmage,znr,,84
1,Umara Wizard // Umara Skyfalls,znr,,86
1,Windrider Wizard,znr,,87
3,Deadly Alliance,znr,,96
1,Drana's Silencer,znr,,99
1,Expedition Skulker,znr,,101
3,Malakir Blood-Priest,znr,,110
1,Malakir Rebirth // Malakir Mire,znr,,111
1,Marauding Blight-Priest,znr,,112
3,Mind Drain,znr,,114
2,Nimana Skitter-Sneak,znr,,116
2,Oblivion's Hunger,znr,,119
1,Oblivion's Hunger,znr,foil,119
1,Pelakka Predation // Pelakka Caverns,znr,,120
2,Scourge of the Skyclaves,znr,,122
2,Shadow Stinger,znr,,123
1,Soul Shatter,znr,foil,127
1,Subtle Strike,znr,,128
1,Ardent Electromancer,znr,,135
1,Goma Fada Vanguard,znr,,141
1,Inordinate Rage,znr,foil,144
2,Molten Blast,znr,,149
1,Pyroclastic Hellion,znr,,152
1,Roil Eruption,znr,,155
1,Roiling Vortex,znr,,156
1,Scorch Rider,znr,,158
1,Shatterskull Minotaur,znr,,160
1,Skyclave Geopede,znr,,163
1,Song-Mad Treachery // Song-Mad Ruins,znr,,165
1,Spikefield Hazard // Spikefield Cave,znr,,166
1,Spitfire Lagac,znr,,167
2,Synchronized Spellcraft,znr,,168
6,Teeterpeak Ambusher,znr,,169
3,Thundering Rebuke,znr,,170
2,Tuktuk Rubblefort,znr,,173
1,Adventure Awaits,znr,,177
2,Canopy Baloth,znr,,182
1,Cragplate Baloth,znr,,183
4,Dauntless Survivor,znr,,184
1,Joraga Visionary,znr,,188
1,Kazandu Nectarpot,znr,,190
2,Kazandu Stomper,znr,,191
4,Might of Murasa,znr,,194
4,Murasa Brute,znr,,195
1,Oran-Rief Ooze,znr,,198
3,Rabid Bite,znr,,199
1,Roiling Regrowth,znr,,201
1,Scale the Heights,znr,,202
2,Strength of Solidarity,znr,,206
1,Tajuru Snarecaster,znr,,210
1,Tangled Florahedron // Tangled Vale,znr,,211
1,Territorial Scythecat,znr,,213
2,Turntimber Ascetic,znr,,214
1,"Turntimber Symbiosis // Turntimber, Serpentine Wood",znr,foil,215
1,Vastwood Surge,znr,foil,217
1,Brushfire Elemental,znr,,221
1,"Grakmaw, Skyclave Ravager",znr,,223
1,Kargan Warleader,znr,,224
1,"Orah, Skyclave Hierophant",znr,,233
1,Umara Mystic,znr,,238
1,"Zagras, Thief of Heartbeats",znr,,241
1,"Zareth San, the Trickster",znr,,242
1,Relic Axe,znr,,248
1,Relic Golem,znr,,249
2,Sea Gate Colossus,znr,,251
1,Skyclave Sentinel,znr,,253
1,Stonework Packbeast,znr,,255
1,Branchloft Pathway // Boulderloft Pathway,znr,foil,258
1,Cragcrown Pathway // Timbercrown Pathway,znr,,261
1,Plains,znr,,266
1,Plains,znr,,267
1,Plains,znr,foil,268
1,Island,znr,foil,269
1,Island,znr,,270
1,Swamp,znr,,273
3,Mountain,znr,,275
1,Forest,znr,,278
1,Forest,znr,,279
1,"Nahiri, Heir of the Ancients",znr,,282
1,Nissa of Shadowed Boughs,znr,,283
2,Prowling Felidar,znr,,294
1,Skyclave Shade,znr,,298
1,Akoum Hellhound,znr,,299
1,Canopy Baloth,znr,,304
1,Canopy Baloth,znr,foil,304
2,Kazandu Nectarpot,znr,,306
1,Lotus Cobra,znr,,307
1,Nullpriest of Oblivion,znr,,342
1,"Taborax, Hope's Demise",znr,,346
1,Shatterskull Charger,znr,foil,353
1,Anointer Priest,plist,,7
1,"Gideon, Ally of Zendikar",plist,,18
1,Pteramander,plist,,74
1,Stonybrook Banneret,plist,,79
1,Beseech the Queen,plist,,84
1,Golgari Thug,plist,,98
1,Phyrexian Obliterator,plist,,110
1,Tortured Existence,plist,,115
1,Light Up the Stage,plist,,144
1,Eternal Witness,plist,,166
1,"Doran, the Siege Tower",plist,,206
1,Nicol Bolas,plist,,222
1,Memnite,plist,,262
1,Scarecrone,plist,,267
1,Bane of Progress,cc1,,3
1,Silumgar's Command,znc,,99
1,Thieving Skydiver,pznr,,85p
1,Skyclave Relic,pznr,,252p
5,The Prismatic Piper,cmr,,1
2,"Alharu, Solemn Ritualist",cmr,,4
2,Ancestral Blade,cmr,,5
1,Angel of the Dawn,cmr,,6
3,Angelic Gift,cmr,,7
3,Anointer of Valor,cmr,,8
1,Archon of Coronation,cmr,,9
1,"Ardenn, Intrepid Archaeologist",cmr,,10
2,Benevolent Blessing,cmr,,13
2,Cage of Hands,cmr,,14
2,Captain's Call,cmr,,15
1,Court of Grace,cmr,foil,16
2,Court Street Denizen,cmr,,17
3,Dispeller's Capsule,cmr,,18
2,Doomed Traveler,cmr,,19
1,Faith's Fetters,cmr,,20
2,Fencing Ace,cmr,,21
2,First Response,cmr,,22
2,Inspiring Roar,cmr,,23
2,Iona's Judgment,cmr,,25
1,Kangee's Lieutenant,cmr,,26
1,Keeper of the Accord,cmr,,27
1,"Keleth, Sunmane Familiar",cmr,,28
3,Kinsbaile Courier,cmr,,29
3,Kor Cartographer,cmr,,30
1,Make a Stand,cmr,,32
3,Ninth Bridge Patrol,cmr,,33
1,Open the Armory,cmr,,34
2,Palace Sentinels,cmr,,36
1,Patron of the Valiant,cmr,,37
2,Prava of the Steel Legion,cmr,,38
1,"Radiant, Serra Archangel",cmr,,40
2,Raise the Alarm,cmr,,41
1,"Rebbec, Architect of Ascension",cmr,,42
1,Return to Dust,cmr,,43
3,Seraph of Dawn,cmr,,44
2,Skywhaler's Shot,cmr,,46
1,Skywhaler's Shot,cmr,foil,46
1,Slaughter the Strong,cmr,,48
4,Slith Ascendant,cmr,,49
1,Soul of Eternity,cmr,,50
2,Squad Captain,cmr,,51
1,Squad Captain,cmr,foil,51
2,Trusty Packbeast,cmr,,53
1,Vow of Duty,cmr,,54
2,Aqueous Form,cmr,,56
3,Aven Surveyor,cmr,,57
1,Aven Surveyor,cmr,foil,57
1,Azure Fleet Admiral,cmr,,58
1,Body of Knowledge,cmr,,59
2,Flood of Recollection,cmr,,61
1,Confiscate,cmr,,62
1,Court of Cunning,cmr,,63
1,Daring Saboteur,cmr,foil,64
3,Deranged Assistant,cmr,,65
1,"Eligeth, Crossroads Augur",cmr,,66
